size;seed;steps;sum;nano;
2392064;1337;32;80163572254399;559300
2424832;1337;1;2603403612956205;1560300
2424832;1337;2;1302343045093052;1069200
2424832;1337;4;651027988608104;919300
2424832;1337;8;325739149491800;576600
2424832;1337;16;162917386738530;751600
2424832;1337;32;81261165350486;706300
2457600;1337;1;2638456905178286;1608000
2457600;1337;2;1319729394498519;1176700
2457600;1337;4;659780818588312;1184800
2457600;1337;8;330071222869248;1452800
2457600;1337;16;165109153828850;764800
2457600;1337;32;82343722804619;494000
2490368;1337;1;2673566519307598;1442400
2490368;1337;2;1337320142913913;848000
2490368;1337;4;668532447605693;1114400
2490368;1337;8;334416608689603;737100
2490368;1337;16;167276994100099;816900
2490368;1337;32;83431555498977;629000
2523136;1337;1;2708931010506272;1607000
2523136;1337;2;1354926857598146;1761700
2523136;1337;4;677336774809440;1142500
2523136;1337;8;338859693609823;814100
2523136;1337;16;169479024043032;869200
2523136;1337;32;84516127825024;493000
2555904;1337;1;2743981220566018;1273800
2555904;1337;2;1372464164904596;1007300
2555904;1337;4;686101400948490;837700
2555904;1337;8;343219062567173;663800
2555904;1337;16;171691092175792;774400
2555904;1337;32;85626447191710;471600
2588672;1337;1;2779107653015073;1378700
2588672;1337;2;1390019615000747;971100
2588672;1337;4;694894310996042;822200
2588672;1337;8;347631534692016;836400
2588672;1337;16;173908868834865;626900
2588672;1337;32;86734018834666;624200
2621440;1337;1;2814203487185380;2362200
2621440;1337;2;1407637721887770;999500
2621440;1337;4;703647170508646;851700
2621440;1337;8;351990988807915;553400
2621440;1337;16;176091923266668;785400
2621440;1337;32;87829646396394;452200
2654208;1337;1;2849332032336131;1567700
2654208;1337;2;1425132517396597;985000
2654208;1337;4;712312012737009;951800
2654208;1337;8;356338129784158;717700
2654208;1337;16;178277283897857;561000
2654208;1337;32;88916200465685;552800
2686976;1337;1;2884814707190677;1332400
2686976;1337;2;1442867867632292;1425400
2686976;1337;4;721177779163568;1297100
2686976;1337;8;360752361257919;721300
2686976;1337;16;180464136963749;671800
2686976;1337;32;89981076200927;559000
2719744;1337;1;2920080406512014;2225200
2719744;1337;2;1460468715735693;1217500
2719744;1337;4;729988524022852;833300
2719744;1337;8;365113190765442;712200
2719744;1337;16;182682818182571;612800
2719744;1337;32;91106424044774;532300
2752512;1337;1;2955156757393337;1518100
2752512;1337;2;1478080928710182;1270100
2752512;1337;4;738873945159521;886800
2752512;1337;8;369532631669223;881100
2752512;1337;16;184894421170887;624100
2752512;1337;32;92231816550418;604800
2785280;1337;1;2990415148710509;2210700
2785280;1337;2;1495738323938035;1077400
2785280;1337;4;747730961006613;1395600
